company_id,company_name,city,registration_date,revenue,net_profit,authorized_capital,inn,contracts_count,customer_sum,supplier_sum,inspections_count,inspections_violations,inspections_knm,plaintiff_cases,defendant_cases,licenses_count,trademarks_count,branches_count,representatives_count,property_form_numeric,company_type_numeric
1161832064008-svehn,"""СВЭН""",Ижевск,2016-05-05,20300000.0,6000000.0,10000.0,1831179630.0,,,,,,,,,,,,,11.0,2
1171832029830-sp-tekhnika,"""СП ""ТЕХНИКА""",Сарапул,2017-12-12,34000000.0,3600000.0,10000.0,1838021346.0,,,,,,,,,,,,,11.0,2
1187746577512-npp-razrabotka,"НПП ""РАЗРАБОТКА""",Москва,2018-06-19,25700000.0,1500000.0,10000.0,7735176691.0,,,,,,,,,,,,,11.0,2
1192375057423-npf-mrs,"НПФ ""МРС""",Краснодар,2019-08-09,43100000.0,5300000.0,10000.0,2311292920.0,,,,,,,0.0,1.0,,,,,11.0,2
1177746772851-svyaz-i-ehnergetika,"""СВЯЗЬ И ЭНЕРГЕТИКА""",Москва,2017-07-25,19800000.0,1100000.0,100000.0,9729112742.0,,,,,,,,,,,,,11.0,2
1186234004725-pribornaya-kompaniya,"""ПРИБОРНАЯ КОМПАНИЯ""",Рязань,2018-04-03,28400000.0,281000.0,10000.0,6230108507.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1197746323796-novye-integracionnye-resheniya,"""НОВЫЕ ИНТЕГРАЦИОННЫЕ РЕШЕНИЯ""",Москва,2019-05-17,32200000.000000004,6100000.0,25000.0,9731041175.0,,,,,,,,,,,,,11.0,2
1217800062259-ikmt,"""ИКМТ""",Санкт-Петербург,2021-04-16,21400000.0,640000.0,10000.0,7804682081.0,,,,,,,0.0,1.0,,,,,11.0,2
1023601608194-npp-kipr,"НПП ""КИПР""",Воронеж,1999-06-18,51600000.0,5200000.0,10000.0,3662008825.0,,,,1.0,0.0,0.0,3.0,0.0,,,,,11.0,2
1055903440834-inokar-avtomatika,"""ИНОКАР-АВТОМАТИКА""",Пермь,2005-11-25,29100000.0,1800000.0,10000.0,5906064926.0,,,,,,,,,,,,,11.0,2
1117746239984-sniip-plyus,"""СНИИП-ПЛЮС""",Москва,2011-03-30,40600000.0,930000.0,30000.0,7734654049.0,10.0,0.0,3800000.0,,,,2.0,0.0,,,,,11.0,2
1216900004507-vostokservis,"""ВОСТОКСЕРВИС""",Новосибирск,2021-03-25,,,10000.0,5406811947.0,,,,,,,,,,,,,11.0,2
1036212003563-olviya,"""ОЛЬВИЯ""",Рязань,2000-03-20,50600000.0,14300000.0,,6228041911.0,2.0,0.0,4500000.0,,,,,,,,,,11.0,2
1051614260334-stk-geostar,"""СТК ГЕОСТАР""",Набережные Челны,2005-12-30,39100000.0,-2400000.0,110000.0,1650135230.0,3.0,0.0,542400.0,,,,,,,2.0,,,11.0,2
1147746697669-zavod-patriot,"""ЗАВОД ""ПАТРИОТ""",Москва,2014-06-20,27400000.0,1200000.0,10000.0,7724925469.0,16.0,0.0,22200000.0,,,,3.0,0.0,,,,,11.0,2
1156313039189-izirehy,"""ИЗИРЭЙ""",Пермь,2015-07-31,29600000.0,1500000.0,30000.0,6321390018.0,,,,,,,1.0,0.0,,1.0,,,11.0,2
1167847196703-alyans,"""АЛЬЯНС""",Санкт-Петербург,2016-04-22,8400000.0,205000.0,10000.0,7838053035.0,1.0,0.0,448600.0,,,,,,,,,,11.0,2
1182375038120-amati-akustika-yug,"""АМАТИ-АКУСТИКА-ЮГ""",Анапа,2018-05-07,25500000.0,-895000.0,10000.0,2301097092.0,,,,,,,,,,,,,11.0,2
1127847190382-sehtehl,"""СЭТЭЛ""",Санкт-Петербург,2012-04-10,32300000.0,2500000.0,10000.0,7806475404.0,,,,,,,,,,1.0,,,11.0,2
1181690051784-npp-bozna-m,"НПП ""БОЗНА М""",Бугульма,2018-06-21,41500000.0,-1100000.0,10000.0,1645033000.0,,,,0.0,0.0,5.0,0.0,1.0,,,,,11.0,2
1187746849399-pas,"""ПАС""",Москва,2018-10-03,45500000.0,56000.0,62500.0,7720445729.0,,,,,,,0.0,2.0,,,,,11.0,2
1214200000167-spa,"""СПА""",Кемерово,2021-01-13,36300000.0,264000.0,235000.0,4205394258.0,,,,,,,,,,,,,11.0,2
1227700912405-proton-tekhnologii,"""ПРОТОН ТЕХНОЛОГИИ""",Москва,2022-12-28,,-2400000.0,100000.0,9722037207.0,,,,,,,,,,,,,11.0,2
1023602097023-if-mias,"ИФ ""МИАС""",Воронеж,1999-01-10,23500000.0,1900000.0,10000.0,3663000716.0,,,,1.0,1.0,0.0,,,,,,,11.0,2
1041642600680-neftemashtekhnologii,"""НЕФТЕМАШТЕХНОЛОГИИ""",,2004-02-20,42400000.0,7100000.0,100000.0,1646015677.0,,,,0.0,0.0,1.0,1.0,0.0,,,,,11.0,1
1047796836890-ntl-ehlin,"""НТЛ""ЭЛИН""",Москва,2004-11-02,28200000.0,459000.0,10000.0,7704536376.0,7.0,0.0,904700.0,1.0,0.0,0.0,0.0,3.0,,,,,11.0,2
1074345015030-intehs,"""ИНТЭС""",Киров,2007-03-15,17100000.0,415000.0,10000.0,4345171607.0,2.0,0.0,445000.0,,,,1.0,3.0,,,,,11.0,2
1114345020558-kirovehnergopribor,"""КИРОВЭНЕРГОПРИБОР""",Киров,2011-07-15,24900000.0,-790000.0,15000.0,4345307752.0,,,,,,,,,,,,,11.0,2
1207800001408-tge-sistemy-i-resheniya,"""ТГЕ СИСТЕМЫ И РЕШЕНИЯ""",Санкт-Петербург,2020-01-13,2000000.0,-11500000.0,10000.0,7802701758.0,,,,0.0,0.0,1.0,1.0,2.0,,,,,11.0,2
1027739253464-konstehl,"""КОНСТЭЛ""",Москва,1993-05-31,24300000.0,95000.0,20000.0,7718077972.0,5.0,0.0,23800000.0,,,,1.0,0.0,1.0,3.0,,,11.0,2
1034316502340-lizograf,"""ЛИЗОГРАФ""",Глазов,1997-01-16,29300000.0,-13100000.0,10000.0,4347026309.0,,,,,,,2.0,1.0,,,,,11.0,2
1170280016565-npp-avtomatika-tehk,"""НПП АВТОМАТИКА ТЭК""",Уфа,2017-03-13,36100000.0,1800000.0,10000.0,277919524.0,,,,,,,,,,,,,11.0,2
1175027019188-astra,"""АСТРА""",Москва,2017-07-21,11300000.0,76000.0,10000.0,5040150234.0,,,,,,,,,,,,,11.0,2
1180280032250-npp-borey,"""НПП БОРЕЙ""",Уфа,2018-05-28,32200000.000000004,3600000.0,200000.0,273919996.0,,,,,,,,,,,,,11.0,2
1186313020299-izmeritelny-instrument,"""ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ""",Самара,2018-03-07,20800000.0,1700000.0,10000.0,6313554537.0,,,,,,,1.0,0.0,,1.0,,,11.0,2
1035200958781-fo-servis,"""ФО-СЕРВИС""",Арзамас,2003-12-16,44400000.0,6500000.0,20000.0,5243019443.0,,,,,,,,,,,,,11.0,2
1101689000918-nppk-meta,"""НППК ""МЕТА""",Бугульма,2010-07-28,16100000.000000002,115000.0,60000.0,1645025908.0,,,,,,,,,,,,,11.0,2
1127746533936-ck-spa,"""ЦК СПА""",Нижний Новгород,2012-07-10,21300000.0,2500000.0,10000.0,7707780407.0,5.0,0.0,11100000.0,,,,,,1.0,,,,11.0,2
1153668005996-avektra-tekh,"""АВЕКТРА-ТЕХ""",Воронеж,2015-02-12,27400000.0,439000.0,10000.0,3666196714.0,,,,0.0,0.0,1.0,2.0,0.0,,1.0,,,11.0,2
1155543005232-npp-intekh,"""НПП ""ИНТЕХ""",Омск,2015-02-17,19300000.0,4700000.0,10000.0,5503120222.0,,,,0.0,0.0,3.0,1.0,0.0,,,,,11.0,2
1206400013698-tekhnoyar,"""ТЕХНОЯР""",Энгельс,2020-08-11,23700000.0,3000000.0,10000.0,6449098151.0,,,,0.0,0.0,2.0,,,,,,,11.0,2
1025901218606-npf-pika,"НПФ ""ПИКА""",Пермь,2002-06-21,,-1100000.0,,5905220756.0,4.0,0.0,17100000.0,,,,,,1.0,,,,11.0,2
1035010552290-npp-ciklon-pribor,"""НПП ""ЦИКЛОН-ПРИБОР""",Фрязино,2003-04-01,25400000.0,245000.0,140000.0,5052014050.0,54.0,0.0,73600000.0,1.0,1.0,0.0,,,,,,,11.0,0
1156313078217-nkb,"""НКБ""",Самара,2015-11-25,48600000.0,8400000.0,10000.0,6316215405.0,,,,,,,2.0,0.0,,,,,11.0,2
1227700603371-npk-laplas,"""НПК ЛАПЛАС""",Москва,2022-09-23,35100000.0,-15700000.0,100000.0,9726022392.0,,,,,,,,,1.0,4.0,,,11.0,2
1025401937043-ehtra-specavtomatika,"""ЭТРА-СПЕЦАВТОМАТИКА""",Новосибирск,1998-12-03,33100000.0,2300000.0,10000.0,5405186271.0,,,,,,,0.0,1.0,,2.0,,,11.0,2
1027739544513-altair-1,"""АЛЬТАИР-1""",Москва,1993-03-30,3500000.0,67000.0,235000.0,,,,,,,,,,,,,,,0
1100265000604-specservis,"""СПЕЦСЕРВИС""",Октябрьский,2010-06-28,27300000.0,3800000.0,12000.0,265034990.0,,,,,,,,,,,,,11.0,2
1022301199436-mashpribor,"""МАШПРИБОР""",,1997-10-09,41300000.0,7100000.0,,2308054299.0,2.0,0.0,308700.0,0.0,0.0,1.0,,,,,,,11.0,2
1037843119060-altek-nauka,"""АЛТЕК-НАУКА""",Санкт-Петербург,2003-06-10,53400000.0,,10000.0,7825509867.0,19.0,0.0,10200000.0,0.0,0.0,1.0,1.0,0.0,,,,,11.0,2
1227000009796-redvill,"""РЕДВИЛЛ""",,2022-12-16,25600000.0,3400000.0,10000.0,7000002410.0,,,,,,,,,,,,,11.0,2
5147746340847-ehko-e,"""ЭКО-Е""",Москва,2014-11-12,25000000.0,883000.0,10000.0,7726760847.0,4.0,0.0,217100.0,,,,,,,2.0,,,11.0,2
1026301695848-kontakt-sk,"""КОНТАКТ СК""",Самара,2001-03-12,25100000.0,2300000.0,,6316065990.0,,,,,,,,,,,,,11.0,2
1026900573842-svyazpribor,"""СВЯЗЬПРИБОР""",Тверь,1996-05-20,27300000.0,276000.0,10000.0,6905036935.0,6.0,0.0,2100000.0,,,,1.0,0.0,,,,,11.0,2
1044637007029-sovtest-tekhno,"""СОВТЕСТ - ТЕХНО""",Курск,2004-03-23,9700000.0,3000.0,10000.0,4632041295.0,25.0,0.0,28900000.0,,,,1.0,0.0,,1.0,,,11.0,2
1107448002420-ntc-mehlis,"""НТЦ МЭЛИС""",Челябинск,2010-03-23,37300000.0,16600000.000000002,10000.0,7448127080.0,1.0,0.0,1000000.0,,,,,,,,,,11.0,2
1110264002782-mmc,"""ММЦ""",Нефтекамск,2011-12-01,33200000.000000004,1400000.0,235000.0,264063123.0,29.0,0.0,17400000.0,2.0,0.0,0.0,2.0,0.0,,,,,11.0,2
1118602005059-ends-hmao,"""ЕНДС-ХМАО""",Сургут,2011-06-22,29700000.0,9000.0,10000.0,8602182539.0,,,,,,,0.0,2.0,,,,,11.0,2
1185476018584-umgrad-servis,"""УМГРАД-СЕРВИС""",Бердск,2018-03-13,20700000.0,-19000000.0,10000.0,5445026740.0,,,,,,,1.0,0.0,,,,,11.0,2
1205200029539-agregat,"""АГРЕГАТ""",Дзержинск,2020-07-24,16800000.0,13900000.0,10000.0,5249172367.0,,,,,,,,,,,,,11.0,2
1083668004760-skb-mayak,"СКБ ""МАЯК""",Воронеж,2008-02-06,31400000.0,157000.0,10000.0,3661042830.0,,,,1.0,0.0,1.0,0.0,3.0,,,,,11.0,2
1191690063421-tekhnologii-rosta,"""ТЕХНОЛОГИИ РОСТА""",Казань,2019-08-05,39000000.0,319000.0,10000.0,1656108970.0,,,,,,,1.0,0.0,,,,,11.0,2
1227400043507-bs-ural,"""БС-УРАЛ""",Челябинск,2022-11-07,14400000.0,130000.0,10000.0,7452161133.0,,,,,,,0.0,6.0,,,,,11.0,2
1034316505585-npc-ehlektrobezopasnost,"""НПЦ ""ЭЛЕКТРОБЕЗОПАСНОСТЬ""",Киров,1999-07-15,25700000.0,6700000.0,13100.0,4347036071.0,,,,,,,,,,,,,11.0,2
1085024004801-ld-development,"""ЛД-ДЕВЕЛОПМЕНТ""",Москва,2008-07-25,,-258000.0,235000.0,5024097914.0,,,,2.0,0.0,0.0,0.0,2.0,,,,,11.0,2
1087847032932-inzhiniring-at,"""ИНЖИНИРИНГ АТ""",Санкт-Петербург,2008-12-25,46200000.0,-9200000.0,10000.0,7806403199.0,2.0,0.0,3200000.0,0.0,0.0,1.0,0.0,2.0,,2.0,,,11.0,2
1088603009065-nss,"""НСС""",Нижневартовск,2008-09-25,18300000.0,3400000.0,10000.0,8603158426.0,,,,,,,,,,,,,11.0,2
1150280037390-geotester,"""ГЕОТЕСТЕР""",Нефтекамск,2015-06-15,9300000.0,467000.0,10000.0,264070667.0,7.0,0.0,7900000.0,,,,4.0,1.0,,,,,11.0,2
1187746972500-hardfor,"""ХАРДФОР""",Москва,2018-11-30,29700000.0,262000.0,150000.0,9729278106.0,,,,,,,,,,4.0,,,11.0,2
1214300001827-kirovinstrument,"""КИРОВИНСТРУМЕНТ""",Киров,2021-02-25,55200000.0,2000000.0,10000.0,4345508829.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
5187746010777-dozor-tekhnologii-monitoringa,"""ДОЗОР ТЕХНОЛОГИИ МОНИТОРИНГА""",Москва,2018-12-17,37500000.0,-2500000.0,10000.0,7716928106.0,,,,,,,0.0,1.0,1.0,,,,11.0,2
1033400263698-avrora-tehkhmo,"""АВРОРА-ТЭХМО""",Волгоград,2003-02-28,35800000.0,1300000.0,50000.0,3443054201.0,29.0,0.0,102100000.0,,,,5.0,1.0,,,,,11.0,2
1127746614819-lehos,"""ЛЭОС""",Москва,2012-08-09,19900000.0,3000000.0,10000.0,7734685181.0,,,,,,,,,,,,,11.0,2
1187746946837-vts-maks,"""ВТС МАКС""",Москва,2018-11-16,16700000.0,1900000.0,100000.0,7733332754.0,13.0,0.0,35400000.0,,,,,,,3.0,,,11.0,2
1216100016703-ehkolog-yug,"""ЭКОЛОГ-ЮГ""",Ростов-На-Дону,2021-06-15,28800000.0,644000.0,10000.0,6161094392.0,1.0,0.0,686300.0,,,,,,,,,,11.0,2
5157746002332-ehsks,"""ЭСКС""",Мытищи,2015-11-02,165000.0,,10000.0,7723415659.0,24.0,0.0,258000000.0,,,,1.0,1.0,,,,,11.0,2
1025001623679-mnpp-razvitie,"МНПП ""РАЗВИТИЕ""",Жуковский,1993-01-28,11800000.0,7300000.0,10000.0,5013000053.0,11.0,0.0,8500000.0,0.0,0.0,1.0,,,,,,,11.0,2
1117847623288-ehlmet,"""ЭЛМЕТ""",Санкт-Петербург,2011-12-20,19600000.0,164000.0,10000.0,7811509987.0,,,,,,,0.0,1.0,,,,,11.0,2
5107746062738-dormekhtrans,"""ДОРМЕХТРАНС""",Москва,2010-12-27,180000.0,180000.0,10000.0,7709868583.0,14.0,0.0,14700000.0,0.0,0.0,1.0,0.0,1.0,,,,,11.0,2
1037739582209-centr-met,"""ЦЕНТР ""МЕТ""",Москва,1998-08-11,39500000.0,135000.0,12500.0,7722156602.0,23.0,0.0,2800000.0,,,,1.0,0.0,,1.0,,,11.0,2
1089847125125-labtuls,"""ЛАБТУЛС""",,2008-03-28,31400000.0,8000.0,10000.0,7820314310.0,31.0,0.0,3700000.0,,,,1.0,0.0,,,,,11.0,2
1127747157570-plaun,"""ПЛАУН""",Москва,2012-11-19,26500000.0,2100000.0,10000.0,7731436532.0,1.0,0.0,187200.0,,,,,,,1.0,,,11.0,2
1177456082154-dp,"""ДП""",Челябинск,2017-09-28,33900000.0,534000.0,10000.0,7452144307.0,5.0,0.0,23700000.0,,,,,,,1.0,,,11.0,2
1177746163540-kamhol,"""КАМХОЛ""",Москва,2017-02-17,43200000.0,11200000.0,20000.0,7720370914.0,,,,,,,,,,,,,11.0,2
1107746448061-npp-kontakt-vr,"НПП ""КОНТАКТ-ВР""",Москва,2010-06-01,28100000.0,14900000.0,17500.0,7728737709.0,1.0,0.0,4200000.0,,,,0.0,6.0,,,,,11.0,2
1157746628599-teletap,"""ТЕЛЕТАП""",Москва,2015-07-10,28400000.0,47000.0,10000.0,7725280380.0,7.0,0.0,10900000.0,,,,,,,,,,11.0,2
1037739367093-cptr-avantazh,"ЦПТР ""АВАНТАЖ""",Александров,2003-02-03,41200000.0,5300000.0,100000.0,7703346510.0,,,,,,,,,,1.0,,,11.0,2
1150280073943-audit-01,"""АУДИТ 01""",Уфа,2015-12-03,6300000.0,35000.0,11000.0,,,,,,,,,,,,,,,2
1207400027450-po-metatron,"""ПО МЕТАТРОН""",Челябинск,2020-07-30,11000000.0,3000.0,235000.0,7448226405.0,,,,,,,,,,1.0,,,11.0,2
1025001103710-tian-dmitrov,"""ТИАН-ДМИТРОВ""",Дмитров,2000-10-18,675000.0,-77000.0,235000.0,5007036196.0,,,,,,,,,,,,,11.0,2
1027810268420-vast-arp,"""ВАСТ-АРП""",Санкт-Петербург,2000-11-30,29400000.0,2700000.0,10000.0,7826733607.0,,,,,,,,,,,,,11.0,2
1073332003249-promyshlennye-sistemy,"""ПРОМЫШЛЕННЫЕ СИСТЕМЫ""",Ковров,2007-10-01,14600000.0,13400000.0,10000.0,3305059808.0,,,,,,,,,,,,,11.0,2
1157847326427-holding-neva,"""ХОЛДИНГ-НЕВА""",Санкт-Петербург,2015-09-25,20900000.0,-751000.0,10000.0,7811234980.0,,,,,,,0.0,2.0,,,,,11.0,2
1166952070713-armada-grupp,"""АРМАДА ГРУПП""",Тверь,2016-10-17,7000000.0,-9600000.0,10000.0,6950198695.0,1.0,0.0,6100000.0,,,,,,1.0,,,,11.0,2
1167847258622-ima-inzhiniring,"""ИМА ИНЖИНИРИНГ""",Санкт-Петербург,2016-06-15,21500000.0,5000000.0,10000.0,7810445314.0,7.0,0.0,11400000.0,,,,,,,1.0,,,11.0,2
1205400035059-otk,"""ОТК""",Новосибирск,2020-07-23,14900000.0,9200000.0,10000.0,5408027544.0,,,,,,,1.0,0.0,,,,,11.0,2
1127449005452-ans,"""АНС""",Челябинск,2012-12-06,21800000.0,6300000.0,15000.0,7449111301.0,,,,,,,0.0,1.0,,,,,11.0,2
1161690109668-smart-t,"""СМАРТ-Т""",Казань,2016-06-01,31500000.0,357000.0,10000.0,1660273542.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1025501250510-transproekt-avtomatika,"""ТРАНСПРОЕКТ - АВТОМАТИКА""",Омск,2002-02-28,4300000.0,5000000.0,10000.0,5506046760.0,8.0,0.0,95300000.0,0.0,0.0,2.0,0.0,1.0,,,,,11.0,2
1037739298827-centr-issledovany-snayper,"""ЦЕНТР ИССЛЕДОВАНИЙ ""СНАЙПЕР""",Москва,1999-02-03,,-5900000.0,200000.0,7734194433.0,,,,,,,0.0,1.0,,,,,11.0,2
1127847381980-intertekh,"""ИНТЕРТЕХ""",Санкт-Петербург,2012-07-18,39000000.0,8700000.0,10000.0,7802795668.0,115.0,0.0,112300000.0,,,,,,,1.0,,,11.0,2
1157154022299-kompaniya-ayehrvi,"""КОМПАНИЯ АЙЭРВИ""",Тула,2015-08-21,21500000.0,5000000.0,20000.0,7107108909.0,3.0,0.0,429900.0,,,,,,,,,,11.0,2
1166733063860-resurskontrol,"""РЕСУРСКОНТРОЛЬ""",Смоленск,2016-06-29,15500000.0,5000000.0,10000.0,6732128296.0,,,,,,,0.0,1.0,,3.0,,,8.0,2
1217700022968-magellan-ehnerdzhi,"""МАГЕЛЛАН-ЭНЕРДЖИ""",Москва,2021-01-26,29300000.0,18000000.0,200000.0,9721115702.0,,,,,,,,,,,,,11.0,2
1021801506407-konsor,"""КОНСОР""",Ижевск,2000-04-27,18400000.0,8500000.0,10000.0,1833023477.0,,,,,,,0.0,1.0,,,,,11.0,2
1026201265166-skb-avtomatizaciya,"СКБ ""АВТОМАТИЗАЦИЯ""",Рязань,1992-08-06,21100000.0,506000.0,56800.0,6231014280.0,2.0,0.0,24600000.0,,,,,,,,,,11.0,0
1101903000781-sem-koordinat,"""СЕМЬ КООРДИНАТ""",Черногорск,2010-08-10,21100000.0,228000.0,10000.0,1903020264.0,1.0,0.0,443900.0,0.0,0.0,1.0,,,,2.0,,,11.0,2
1113123011935-npp-monolit-ehnergo,"""НПП МОНОЛИТ ЭНЕРГО""",,2011-08-02,3800000.0,-18600000.0,10000.0,3123284990.0,1.0,0.0,3300000.0,0.0,0.0,1.0,1.0,1.0,3.0,,,,11.0,2
1183328013142-atm,"""АТМ""",Владимир,2018-10-15,19300000.0,4500000.0,20000.0,3327141534.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1187746358238-nku,"""НКУ""",Москва,2018-03-29,10300000.0,6000.0,10000.0,7724435224.0,,,,,,,,,,1.0,,,11.0,2
1207800109549-speckompozit,"""СПЕЦКОМПОЗИТ""",Санкт-Петербург,2020-09-01,15800000.0,548000.0,10000.0,7814779910.0,,,,0.0,0.0,2.0,,,,,,,11.0,2
1231600027900-teley-rus,"""ТЕЛЕЙ РУС""",Казань,2023-05-26,16300000.0,1300000.0,20000.0,1684013007.0,,,,,,,,,,,,,11.0,2
5177746276450-amtertek,"""АМТЕРТЕК""",Москва,2017-11-30,18300000.0,11000000.0,10000.0,7725406515.0,1.0,0.0,7800000.0,,,,0.0,1.0,,,,,11.0,2
1027804871544-ehrsted,"""ЭРСТЕД""",Санкт-Петербург,1996-06-13,39800000.0,31000.0,,7810609756.0,,,,,,,1.0,0.0,,1.0,,,11.0,1
1096229001076-poliort,"""ПОЛИОРТ""",Рязань,2009-03-26,13600000.0,3100000.0,10000.0,6229066203.0,5.0,0.0,753700.0,,,,,,,,,,11.0,2
1115254000388-smartklaster,"""СМАРТКЛАСТЕР""",Саров,2011-03-11,42100000.0,4300000.0,15600.0,5254484146.0,,,,,,,,,,,,,11.0,2
1145017008597-kompaniya-promradar,"""КОМПАНИЯ ""ПРОМРАДАР""",,2014-10-30,45500000.0,34600000.0,30000.0,5017104198.0,,,,,,,,,,,,,11.0,2
1187847019062-npc-novator,"НПЦ ""НОВАТОР""",Санкт-Петербург,2018-01-31,20300000.0,,100000.0,7804614589.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,,,,11.0,2
1024701241322-zavod-krizo,"""ЗАВОД ""КРИЗО""",Гатчина,1994-06-14,,,235000.0,4705006552.0,43.0,0.0,494800000.0,12.0,8.0,15.0,22.0,25.0,2.0,1.0,,,4.0,1
1027804891058-npk-varta,"""НПК ""ВАРТА""",Санкт-Петербург,2000-05-16,13900000.0,3900000.0,,7810196883.0,9.0,0.0,1300000.0,,,,,,,1.0,,,11.0,2
1037739575125-matis-m,"""МАТИС-М""",Москва,1995-01-26,22200000.0,2500000.0,2100.0,7736038408.0,,,,,,,3.0,2.0,,,,,11.0,2
1097847015364-gmp,"""ГМП""",Санкт-Петербург,2009-01-23,31000000.0,2100000.0,11700.0,7804408473.0,9.0,0.0,769900.0,,,,,,,,,,11.0,2
1147604021685-lokomotiv,"""ЛОКОМОТИВ""",Ярославль,2014-11-17,42100000.0,5400000.0,10000.0,7604270250.0,,,,,,,,,,,,,11.0,2
1156658074352-miriad-sistem,"""МИРИАД СИСТЕМ""",Екатеринбург,2015-10-12,23700000.0,6800000.0,10000.0,6670355962.0,,,,,,,1.0,0.0,,,,,11.0,2
1184205011319-aim,"""АИМ""",Кемерово,2018-06-04,17200000.0,651000.0,10000.0,4205369491.0,,,,,,,2.0,1.0,,,,,11.0,2
1222500002350-priminvestkom,"""ПРИМИНВЕСТКОМ""",Уссурийск,2022-02-08,17600000.0,525000.0,10000.0,2511119240.0,,,,,,,,,,,,,11.0,2
1223900007847-zavod-ehlektronnyh-sistem-upravleniya,"""ЗАВОД ЭЛЕКТРОННЫХ СИСТЕМ УПРАВЛЕНИЯ""",Калининград,2022-07-27,,91000.0,235000.0,3906414944.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1021603465773-cpkb-teplopribor,"""ЦПКБ ""ТЕПЛОПРИБОР""",Казань,2002-10-31,28600000.0,459000.0,235000.0,1659032510.0,11.0,0.0,2100000.0,2.0,2.0,2.0,0.0,9.0,,,,,11.0,0
1021801507793-vipp-tekhnika,"ВИПП ""ТЕХНИКА""",Ижевск,1992-11-12,17100000.0,3300000.0,10000.0,1833001988.0,8.0,0.0,1400000.0,,,,,,,,,,11.0,2
1025403217620-npp-infraspak-analit,"""НПП ""ИНФРАСПАК-АНАЛИТ""",Новосибирск,2000-11-03,33200000.000000004,3300000.0,,5407219268.0,3.0,0.0,123800.0,,,,,,,,,,11.0,2
1031605010282-neftepromtekhsnab,"""НЕФТЕПРОМТЕХСНАБ""",,2003-12-24,39500000.0,2400000.0,10000.0,1639026861.0,,,,,,,1.0,0.0,,,,,11.0,2
1035005010292-mikroradar-servis,"""МИКРОРАДАР-СЕРВИС""",Люберцы,1993-01-19,31400000.0,1800000.0,,5027029800.0,,,,0.0,0.0,1.0,3.0,0.0,,,,,11.0,2
1094706000333-rusehnergosistemy,"""РУСЬЭНЕРГОСИСТЕМЫ""",Кировск,2009-04-23,34000000.0,863000.0,10000.0,4706029143.0,5.0,0.0,3400000.0,,,,5.0,2.0,,,,,11.0,2
1127847126098-yunis,"""ЮНИС""",Санкт-Петербург,2012-03-13,19000000.0,-2400000.0,50000.0,7813528657.0,6.0,0.0,1600000.0,,,,,,,,,,11.0,2
1136234014311-npo-rizur,"НПО ""РИЗУР""",Рязань,2013-12-09,2500000.0,-464000.0,10000.0,6234124436.0,,,,1.0,0.0,0.0,,,,,,,11.0,2
1166451059940-neokomp,"""НЕОКОМП""",Саратов,2016-04-08,13100000.0,818000.0,10000.0,6450093359.0,,,,,,,1.0,3.0,,,,,11.0,2
1237700772165-yaktori-rus,"""ЯКТОРИ РУС""",Москва,2023-11-10,16800000.0,10100000.0,235000.0,9715465530.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1034701241772-sensor,"""СЕНСОР""",Гатчина,1992-04-01,19300000.0,1900000.0,100000.0,4705000222.0,2.0,0.0,3500000.0,,,,,,,,,,11.0,2
1097746860485-at-sistema,"""АТ-СИСТЕМА""",Москва,2009-12-30,12500000.0,2000000.0,40000.0,7704743372.0,,,,,,,4.0,0.0,,,,,11.0,2
1127847285180-renovaciya,"""РЕНОВАЦИЯ""",Санкт-Петербург,2012-05-22,21300000.0,600000.0,20000.0,7811522346.0,,,,,,,,,,,,,11.0,2
1246800003317-ehkoehnergo,"""ЭКОЭНЕРГО""",,2024-08-02,15200000.0,3100000.0,10000.0,6800010979.0,,,,,,,,,,,,,11.0,2
1076952005008-ehkogeosprom,"""ЭКОГЕОСПРОМ""",Тверь,2007-02-05,29000000.0,77000.0,100000.0,6950053594.0,40.0,0.0,62300000.0,,,,1.0,0.0,,,,,11.0,2
1227800016454-pgi,"""ПГИ""",Санкт-Петербург,2022-02-11,13600000.0,-18700000.0,10000.0,7814804243.0,,,,,,,1.0,2.0,,2.0,,,11.0,2
1026000974933-npf-houp,"НПФ ""ХОУП""",Псков,1993-02-04,20000000.0,40000.0,10000.0,6027002630.0,1.0,0.0,61200.0,1.0,1.0,0.0,2.0,1.0,,,,,11.0,2
1027739875041-radkon,"""РАДКОН""",Москва,1992-03-13,30500000.0,3300000.0,10000.0,7735036260.0,,,,,,,,,,,,,11.0,2
1036603493662-predpriyatie-tme,"ПРЕДПРИЯТИЕ ""ТМЕ""",Екатеринбург,1991-12-12,30900000.0,24900000.0,10000.0,6660068574.0,74.0,0.0,23200000.0,0.0,0.0,1.0,,,,,,,11.0,2
1186196051205-td-neht,"""ТД НЭТ""",Азов,2018-11-29,39100000.0,1500000.0,17000.0,6140009967.0,,,,0.0,0.0,2.0,0.0,1.0,,,,,11.0,2
